"id"	"title"
2459	"Meghan Farner - The Doctrine of Translation and The Key to Zion"
2460	"Mark Hales - Goodly Parents. The Book of Mormon's parenting guide"
2461	"EDIT Eldon Barrowes - America's Nephite Past and Prophesied Futures - NO SLIDES"
2462	"EDIT Bill Misrasi - The Banner, The Mountain"", and the Multitude (The Church"", The Place and the People) - POUNDING NOISES"
2463	"Guy Laing - Why is Heaven Silent?"
2464	"David Patrick - Last Days: Impact of the Shemitah Seven Year Cycle on Financial Markets and Personal Security"
2465	"EDIT Victoria LaFontaine - Unlocking the Bodies Healing Potential"
2466	"Pamela Openshaw - The 5 Anti-Christ's: Marx, Darwin"", Freud"", Dewey & Keynes"
2467	"Cassie Easley - Fighting for Liberty"
2468	"Shannon Tracy - Carthage/the Martyrdom/Transition after effects of the Martyrdom"
2469	"Dixie Forsyth - Femininity, NOT Feminism"
2470	"Jeremy Michel - Dinosaurs in the Scriptures and Living Dinosaurs TODAY, and Why it Matters"
2471	"McKay Daines - Paul: Persecuter, Apostle and Servant"
2472	"Jay Johnson - Klaus Schwab - The Great Reset and your Personal Agency"
2473	"Betty LaFontaine - The Phoenicia Lives On! Finding Your Native Ancestry"
2474	"Mark Webb - New Advancements in Anti-Aging"
2475	"Dale Lewis - Freeze to Death? Or Prosper in the Cold"
2476	"Enoch Moore - Solutions to Tyranny"
2477	"David Doane - Grow & Heal Your Stem Cells and Endothelial (Vascular) Cells With Your"
2478	"Dana Young - The Many Uses of Zara Thym"
2479	"Hannah Stoddard - Joseph Smith's Prophesied Return: Myths vs. Reality"
2480	"Phill Wright - Patriarchal Blessings and the Coming Days"
2481	"Daren Lee - Non-Believer to Believer; Journey Back to the Church Through the Universal Model of Science"
2482	"John Redman - The Origin of Man: Heavenly Father or Darwin?"
2483	"Daniel Burdett - Gospel Topics Essay: Book of Mormon Translation - Update"
2484	"David Taylor - Telling Book of Mormon Stories to Learn and Teach Gospel"
2485	"Kate Dalley - Underestimating Satan"
2486	"Tim Ballard - The Hidden War: The Secret Agenda to Enslave our Children in the Name of Liberating them"
2487	"Morgan Philpot - The End of All Nations"
2488	"David Doane - Mulek and Jeremiah Escape Babylonia Captivity Aboard Phoenician Ships"
2489	"Bob Wright - Satan's War with God and the Cost to a Generation"
2490	"Rod Meldrum - The 10 Most Powerful Defenses of the Book of Mormon and Why They Matter"
2491	"Jonathan Neville - Confound the Wise: Restoring Translation to the Restoration"
2492	"Hannah Stoddard - Running Out of Time: The Call for ""Joseph's Boys"" and Girls Today"
2493	"David Allan - Game Changer - The Lord's View"
2494	"Greg Matsen - Social Justice, the Tree of Life"", The Book of Mormon"
2495	"Dean Sessions - Overcoming the Adversary's Attack on Scientific Truth and Education"
2496	"Ferrell Pickering - The Coming Perfect Storm"
2497	"Steve Smoot - Early Explorers and Authors that Knew"
2498	"Russell Barlow - Israel, Come Home! Following the Covenant from Adam to Joseph Smith"
2499	"Tom Smokov - Best Method to Filter, Treat"", and Store Water"
2500	"Angie Christensen - Homeopathy: How to Have an Urgent Care Clinic in Your Own Home"
2501	"Kimberly Smith - Restoring Lost Israel: Why Plural Marriage Had To Be Restored In Nauvoo"
2502	"Nate Richardson - Proofs of Noah's Flood: Universal Model Geology"
2503	"Mike & Betty Lafontaine - Phoenicia Museum Michael Bedard/Artist"
2504	"Joel Skousen - Giving a World Affairs Briefing"
2505	"Philip Beale - Phoenicia's Voyage from Carthage, Tunis"", to Florida"
2506	"Kevin Price - Scientific Evidence Supporting the Location of the Zarahemla Temple Site"
2507	"Pamela Openshaw - Thomas Jefferson: His Religion, his Slaves"", his Posterity"
2508	"Jonathan Neville - The Rational Restoration: Making Sense of Church History"
2509	"David Read - Why Lehi's Y Chromosome DNA was likely Y-DNA Haplogroup Q or R"
2510	"David Lindsley - The Land Northward"
2511	"Ridge Hartley - The Blessings of Missionary Work with Heartland Research"
2512	"David Hocking - The Annotated Edition of the JST New Testament"
2513	"Russ Barlow - Drifting Towards Apostasy - Education in America and the Church"
2514	"Hannah Stoddard - Revelation 11: Two Witnesses' Deaths & Other FAQs"
2515	"Greg Hughes - Utah's Building Boom of Great Spacious Buildings"
2516	"Jason Preston - The Royal Army of the Lord Becoming Modern Day Sons of Helaman"
2517	"Meghan Farner - Intro to Isaiah and the Book of Mormon - Audio Only"
2518	"Meghan Farner - Jehovah’s Ancient Provisions for the Latter-day Gathering of Israel - Audio Only"
2519	"Meghan Farner - Modern-Day Idolatry - Audio Only"
2520	"Eric Moutsos - Cancel Culture and the Devil's Demandments"
2521	"Jen and Sophie Two Red Pills - Corruption, Collusion"", Crimes and Cover Up - 21st Century Gadiantons"
2522	"David Read - Joseph Smith's DNA and Joseph of Egypt"
2523	"Jessica Bianco and Tamara Halls-Eternal Educational Principles Applied"
2524	"Rhonda and Ferrell Pickering - Panel: Our Journey to Daniel's Numbers"
2525	"Russ Barlow - The Universal Model and the Covenant Path"
2526	"Timothy Peak - Happy Hemp Oil for Happy Oil - CBD Oil vs. Hemp Oil"
2527	"Allan Wade - Intuition Experiment - Not a Knot: How We Discern Theory From Fact"
2528	"Jeff Garff - Ezra's Eagle - A broader view 7000 Years - The Endtime"
2529	"Daniel Burdett - Is Denying Evolution a Form of White Supremacy? - NOT"
2530	"Vince Newmeyer - The Double Agent in Your Pocket"
2531	"Mark Hales - The Law of Witnesses in the Book of Mormon"
2532	"James Prout - Where we are in the Book of Mormon Timeline"
2533	"Jason Mow - Heroes from the Book of Mormon"
2534	"Daniel Burdett - Book of Mormon Translation. Gospel Topics Essay Continued"
2535	"Shannon Tracy - Voices of the Restoration"
2536	"Robert Kay - The Hidden Teachings of Nephi"
2537	"Joshua Holt - Surviving Trials and Challenges of Life"
2538	"Richard Perea - How Adversity can Teach Us To Listen to the Holy Spirit"
2539	"Kathy Pace - Raising the Title of Liberty Flag in Our Day, a Story that needs to be shared"
2540	"Mark Hales - The Law of Witnesses in the Book of Mormon"
2541	"Kimberly Smith - Who Killed Joseph Smith: Prophetic Parallels of the Martyrdom and Why it Matters"
2542	"Arlan Cage - Immunity and Your Health: Just the Facts"
2543	"Jacob Householder - Restoring the Constitution and Healing America"
2544	"Angie Christensen - Remedies for Flu, Fevers"", Infections"", and More"
2545	"Jim Phillips - It's What You Don't Know That Will Kill You!"
2546	"Jeremy Michel - Dinosaurs in Scripture - Dinosaurs Living With Man"
2547	"Hannah Stoddard - Should We Recenter or Move Away From Joseph Smith?"
2548	"Larame Fessler - The False Ideas of Being Human: Why Human Beings are Uniquely Human?"
2549	"Eldon Barrowes - Zelph Mound and America's Prophesied Future"
2550	"Wayne May - 5 Major Reasons: Book of Mormon is North America"
2551	"David Allan - Time & Eternity, The End Times Revealed & Beyond"
2552	"Lucian Harriott - WV Evidence of Universal Flood"
2553	"Sarah Nyberg - Refuting Atheism: Saving Souls with Scientific Truth"
2554	"Colleen Huston - How the Clovis Model Started the Universal Model"
2555	"Eileen Whitehead - Captain Moroni / ""Humble Prayer for Liberty"
2556	"David Lindsley - Visualizing the Michigan Relics - Left Or Right"
2557	"Nate Richardson - Water Vs Fire: Universal Model Science"
2558	"Debbi Rollo - Learn and Love the U.S. Constitution"
2559	"Jack Brinkerhoff - Finding Strength in Church History"
2560	"Timothy Peak - Happy Hemp Oil For Happy People - CBD vs. Hemp Oil"
2561	"Angie Christensen - Home Remedies for Emergency First Aid"
2562	"Patrick Jones - Herbal Wound Management"
2563	"Heidi Barlow - Herbs, Natural Healing"", and Home School"
2564	"Kent Pickering - The Ongoing Restoration Through the Law of Restitution"
2565	"Jacob Householder - The 4 Keys To Healing America"
2566	"Guy Laing - Book of Mormon Miracles & Heavenly Orchestrations"
2567	"Hannah Stoddard - Polygamy & Joseph Smith: Top FAQs Answered"
2568	"Dean Sessions - Modern Science vs. True Science"
2569	"Greg Hughes - The Porter Rockwell Project, From the Pew not the Pulpit"
2570	"David Read - John Dehlin's DNA Dodge"
2571	"CJ Peterson - What Apostles Read: Books Owned by LDS Apostles & Prophets"
2572	"David Hocking - The Annotated Edition of the New Testament of Jesus Christ"
2573	"Boyd Tuttle - Did Ancient Phoenicans Reach America?"
2574	"Russ Barlow - Can We Believe Christ about Science and History?"
2575	"Russ Barlow - Take Back Your Kids! How to Save a Generation"
2576	"Steve Smoot - Voices from the Dust: The Earth is Testifying"
2577	"Jonathan Neville - Plain and Precious: Why Cumorah Matters"
2578	"Hannah Stoddard - Family Miracles: Overcoming Opposition, Abuse & Death"
2579	"Eric Moutsos - Liberty and Leadership"
2580	"Kevin Price - A Powerful Medicinal Plant Found Growing on Zarahemla Temple Site"
2581	"Jason Mow - The Warrior Ethos"
2582	"David Doane - Mulek Last Prince of Israel Escaped to the New Promised Land"
2583	"Tristen Mourier – Winning the War Waged against the Youth of the Church"
2584	"Daniel Burdett - Was President Benson a Heartlander?"
2585	"Allan Wade - Learn Real Science Using Hot Potato Experiment: Science Defined Through Universal Model"
2586	"Vince Newmeyer - Safeguarding Your Children Against the Soul Destroying Philosophies of Men"
2587	"Jeff Garff - Ezra's Eagle A broader view 7000 Years - The Endtime Timetable"
2588	"Bruce Lloyd - Mound Builders and the Law of Moses"
2589	"Victoria LaFontaine - Therapeutic Healing Through Visceral Manipulation"
2590	"Ferrell Pickering - ""O then why not the Son of God come, according to His prophesy?"
2591	"Jay Johnson - Mayflower Compact (Covenant) vs Jamestown"
2592	"Pamela Openshaw - The Washington's George and Martha"
2593	"Kris Kimball - What Happened to Heavenly Mother"
2594	"Jessica Bianco/Tamara Halls - Eternal Principles of Education Applied"
2595	"Lonnie Crockett - The Values in the Declaration of Independence"
2596	"Mike White - LifeTime Vibe"
2597	"Tamara Laing - Facing the Energy Healing Controversy"
2598	"Kimberly Smith - Building a Multi Generational Family From the Scriptures"
2599	"Tom Smokoff - Design and Build Water Filtration System to Be Part of NASA Mission"
2600	"James Prout - Ezra's Eagle - How Long will Joe Biden Last?"
2601	"Arlan Cage - Consciousness and Human Potential - The True Purpose of Optimal Health"
2602	"Betty LaFontaine - American Indian Prophecy"
2603	"Robert Kay - The Prophetic Path of The Book of Mormon"
2604	"David Patrick - Living Consecration: Community Gardening & Much More"
2605	"Kyung Ran Koh - HSP Highly Sensitive Person in the Battleground of the Telestial World"
2606	"Jay Johnson - The Reformers John Wycliff, Martin Luther and their impact on the Restoration and the Prophet Joseph Smith"
2607	"Jeremy Michel - Dinosaurs in Scripture - Dinosaurs Living with Men"
2608	"Jayson Stump - A Work in Progress in All the Land"
2609	"Shannon Tracy - Voices of the Restoration"
2610	"Lonnie Crockett - The Values in the Declaration of Independence"
2611	"Laura Gilson - Why You Need a Food Forest"
2612	"Craig Fairclough - Gravity Water Filters Using Space Age Technology"
2613	"Daren Lee - My Challenge with the Gospel and Science: How the Universal Model Brought Me"
2614	"Dana Young - The Healing Past: Pharmaceuticals in the Bible"
2615	"Kevin Humphrey - Microcirculation is the ""Holy Grail for Our Health and Longevity!"
2616	"Angie Christensen - Store It Alive! Family Friendly Fermenting"
2617	"Tatia Nelson - Natural Healing Works"
2618	"Celestia Shumway - By Small and Simple Things Great Healing Comes to Pass"
2619	"Beuna Tomlinson - Wild Edible Plants"
2620	"Bruce Lloyd - The Real Solomon Spaulding"
2621	"Stephen Christiansen - Restoring Liberty: The Battle to Save Our Constitutional Republic"
2622	"Pamela Openshaw - The Century that Abandoned Christ"
2623	"Rod Meldrum - Towards a More Faithful Apologetics"
2624	"Jonathan Neville - The Rational Restoration: Reframing Church History"
2625	"Jason Preston - For Such a Time as This"
2626	"Dean Sessions - Why True World History is Important to Science"
2627	"Hannah Stoddard - Last Days Prophecy: Where are We in the Book of Mormon?"
2628	"Wayne May - Lehi in America and Cumorahland"
2629	"Phill Wright - If Ye Are Prepared Ye Shall Not Fear"
2630	"David Hocking - Joseph Smith: Revealer of Ancient Texts"
2631	"Tim Ballard - The American Covenant: One Nation Under God"
2632	"Mike & Betty LaFontaine - The Phoenicia Lives On!"
2633	"Marty Hardy - Clear Voice Sets You Free From Digital Control"
2634	"Kris Kimball - Mysteries of Mary Magdalene"
2635	"David Lindsley - Visualizing the Michigan Relics - Toothbrush Numbers"
2636	"McKay Daines - Paul: Persecutor, Apostle and Servant"
2637	"David Lindsley - Visualizing the Michigan Relics - War And Peace"
2638	"Lonnie Crockett - The Values in the Constitution"
2639	"David Lindsley - Visualizing the Michigan Relics - Adam and Eve"
2640	"Visualizing the Michigan Relics - Visualizing in 3D - David Lindsley"
2641	"David Lindsley - Visualizing the Michigan Relics - A Team of Artists"
2642	"David Lindsley - Visualizing the Michigan Relics - Hidden Symbols"
2643	"Dana Young - An Ancient Artifact: Spotted Bee Balm"
2644	"Scott Bradley - The 1890 Native American Messiah Movement"
2645	"Russ Barlow - Why TruthSeekers Academy"
2646	"Ryan Sorensen - The Lost City Zarahemla - The Crossing"
2647	"Robin O'Bannon - It's All About Love: Closing the Distance"
2648	"Rod Meldrum - Origins of Heartland Research (1080p with 29fps)"
2649	"Rod Meldrum Destruction at Christ's Death"
2650	"Philip Gleason - 2 - Utah OSR Land Cooperative (720p with 30fps)"
2651	"Posey Cowart - How the Book of Mormon Inspired Me to Follow Jesus (720p with 30fps)"
2652	"Rhonda Pickering - Keys to Understanding Prophecy - Story of Ruth (540p with 29fps)"
2653	"Rian Nelson - The Force of Fact As Well As the Force of Feeling"
2654	"Panel: Robin OBannon, Amberli Nelson"", Burgess Owens"", Rod Meldrum - Race Relations"
2655	"Panel: Alan, Suzanne"", Nathan"", and David Osmond with Rod Meldrum - Heartland Happenings"
2656	"Panel_ Farrell and Rhonda Pickering, James T Prout"", and Rod Meldrum - Last Days (1080p with 29fps)"
2657	"Mindy Heckroth - Fortify Your Home Against Pornography"
2658	"Leslie Rees - Ye Have Been Hid Finding the Lost Tribes of Israel Part 2 (360p with 30fps)"
2659	"Mark Higbee - Zendreo Chronicles_ The Legendary Zehn Mortalix (720p with 30fps)"
2660	"Lenet Hadley Read - The Book of Mormon and the Ten Tribes"
